event_id,user_id,event_date,year,month,event_name,event_type,predicted_expense,is_recurring
EVT00970,U003,2023-10-28,2023,10,Car Service,Maintenance,6983.048522882915,False
EVT00971,U003,2023-10-30,2023,10,Friend's Birthday,Celebration,4880.62713710551,False
EVT00972,U003,2023-11-01,2023,11,Rent Payment,Bill,14927.87546538928,True
EVT00973,U003,2023-11-05,2023,11,Utility Bills,Bill,2192.3766312340836,True
EVT00974,U003,2023-11-10,2023,11,Credit Card Payment,Bill,9542.162233655392,True
EVT00975,U003,2023-11-24,2023,11,Certification Exam,Education,12317.621824738711,False
EVT00976,U003,2023-11-29,2023,11,Car Service,Maintenance,6082.153304252341,False
EVT00977,U003,2023-12-01,2023,12,Rent Payment,Bill,17321.37220009278,True
EVT00978,U003,2023-12-03,2023,12,Professional Course,Education,17220.158812745172,False
EVT00979,U003,2023-12-05,2023,12,Utility Bills,Bill,3904.7184006864763,True
EVT00980,U003,2023-12-10,2023,12,Credit Card Payment,Bill,12687.317555906007,True
EVT00981,U003,2023-12-10,2023,12,Family Birthday,Celebration,9958.658536406241,False
EVT00982,U003,2023-12-12,2023,12,Medical Checkup,Healthcare,6396.885093820273,False
EVT00983,U003,2023-12-15,2023,12,Insurance Premium,Bill,8526.890254830743,True
EVT00984,U003,2023-12-17,2023,12,Long Vacation,Travel,56583.12455111514,False
EVT00985,U003,2024-01-01,2024,1,Rent Payment,Bill,16427.86570521499,True
EVT00986,U003,2024-01-05,2024,1,Utility Bills,Bill,3745.586272227182,True
EVT00987,U003,2024-01-10,2024,1,Credit Card Payment,Bill,7631.886559953953,True
EVT00988,U003,2024-01-28,2024,1,Professional Course,Education,15254.674990580468,False
EVT00989,U003,2024-02-01,2024,2,Rent Payment,Bill,16856.453726755706,True
EVT00990,U003,2024-02-05,2024,2,Utility Bills,Bill,3498.349686527021,True
EVT00991,U003,2024-02-10,2024,2,Credit Card Payment,Bill,9160.123881887985,True
EVT00992,U003,2024-02-26,2024,2,Family Birthday,Celebration,3956.6477440853023,False
EVT00993,U003,2024-03-01,2024,3,Rent Payment,Bill,19513.735334538163,True
EVT00994,U003,2024-03-04,2024,3,Festival Shopping,Shopping,10432.033532276339,False
EVT00995,U003,2024-03-05,2024,3,Utility Bills,Bill,3076.082532769954,True
EVT00996,U003,2024-03-07,2024,3,Medical Checkup,Healthcare,3556.494711894993,False
EVT00997,U003,2024-03-10,2024,3,Credit Card Payment,Bill,6303.14257109678,True
EVT00998,U003,2024-03-13,2024,3,Doctor Appointment,Healthcare,1662.3845548715422,False
EVT00999,U003,2024-03-15,2024,3,Insurance Premium,Bill,7231.40837906372,True
EVT01000,U003,2024-04-01,2024,4,Rent Payment,Bill,22120.55319023424,True
EVT01001,U003,2024-04-01,2024,4,Annual Tax Filing,Financial,5375.832873201944,True
EVT01002,U003,2024-04-05,2024,4,Utility Bills,Bill,3616.0059804292523,True
EVT01003,U003,2024-04-05,2024,4,Weekend Trip,Travel,9333.47148915604,False
EVT01004,U003,2024-04-10,2024,4,Credit Card Payment,Bill,10398.113975811146,True
EVT01005,U003,2024-04-27,2024,4,Family Birthday,Celebration,7788.573514165839,False
EVT01006,U003,2024-05-01,2024,5,Rent Payment,Bill,15832.73374739636,True
EVT01007,U003,2024-05-05,2024,5,Utility Bills,Bill,3656.4035656046353,True
EVT01008,U003,2024-05-10,2024,5,Credit Card Payment,Bill,13270.342950504244,True
EVT01009,U003,2024-05-12,2024,5,Professional Course,Education,21687.9476047641,False
EVT01010,U003,2024-05-13,2024,5,Certification Exam,Education,10652.504478491739,False
EVT01011,U003,2024-05-21,2024,5,Weekend Trip,Travel,12700.741764794851,False
EVT01012,U003,2024-05-22,2024,5,Certification Exam,Education,11383.964070723378,False
EVT01013,U003,2024-05-24,2024,5,Festival Shopping,Shopping,12663.216266659048,False
EVT01014,U003,2024-06-01,2024,6,Rent Payment,Bill,22136.81078388705,True
EVT01015,U003,2024-06-05,2024,6,Utility Bills,Bill,3012.9869023616043,True
EVT01016,U003,2024-06-10,2024,6,Credit Card Payment,Bill,9490.401824300165,True
EVT01017,U003,2024-06-15,2024,6,Insurance Premium,Bill,7382.409352872866,True
EVT01018,U003,2024-06-15,2024,6,Furniture Purchase,Shopping,19215.04979005178,False
EVT01019,U003,2024-06-26,2024,6,Festival Shopping,Shopping,8592.063191036292,False
EVT01020,U003,2024-06-27,2024,6,Certification Exam,Education,13655.95366992422,False
EVT01021,U003,2024-07-01,2024,7,Rent Payment,Bill,19392.887975666177,True
EVT01022,U003,2024-07-05,2024,7,Utility Bills,Bill,4266.348633865916,True
EVT01023,U003,2024-07-06,2024,7,Car Service,Maintenance,5652.209358920635,False
EVT01024,U003,2024-07-10,2024,7,Credit Card Payment,Bill,12084.261847942236,True
EVT01025,U003,2024-07-12,2024,7,Friend's Birthday,Celebration,2153.5517645184905,False
EVT01026,U003,2024-07-29,2024,7,Festival Shopping,Shopping,14525.661187912105,False
EVT01027,U003,2024-08-01,2024,8,Rent Payment,Bill,21847.83197556917,True
EVT01028,U003,2024-08-01,2024,8,Family Birthday,Celebration,5063.248833402666,False
EVT01029,U003,2024-08-02,2024,8,Medical Checkup,Healthcare,5618.7973518211,False
EVT01030,U003,2024-08-05,2024,8,Utility Bills,Bill,2752.347455562,True
EVT01031,U003,2024-08-10,2024,8,Credit Card Payment,Bill,14443.407959500066,True
EVT01032,U003,2024-08-17,2024,8,Family Birthday,Celebration,4307.477253209644,False
EVT01033,U003,2024-09-01,2024,9,Rent Payment,Bill,23248.88788853304,True
EVT01034,U003,2024-09-05,2024,9,Utility Bills,Bill,3932.9901248322117,True
EVT01035,U003,2024-09-10,2024,9,Credit Card Payment,Bill,9542.815651179837,True
EVT01036,U003,2024-09-10,2024,9,Long Vacation,Travel,47145.849882587376,False
EVT01037,U003,2024-09-15,2024,9,Insurance Premium,Bill,9233.88228729316,True
EVT01038,U003,2024-10-01,2024,10,Rent Payment,Bill,16283.013592586718,True
EVT01039,U003,2024-10-05,2024,10,Utility Bills,Bill,2831.134402998053,True
EVT01040,U003,2024-10-05,2024,10,Doctor Appointment,Healthcare,1028.0061385485483,False
EVT01041,U003,2024-10-09,2024,10,Long Vacation,Travel,40852.598443026895,False
EVT01042,U003,2024-10-10,2024,10,Credit Card Payment,Bill,5787.344576760889,True
EVT01043,U003,2024-10-23,2024,10,Certification Exam,Education,12617.422314768846,False
EVT01044,U003,2024-10-25,2024,10,Medical Checkup,Healthcare,5799.538453000683,False
EVT01045,U003,2024-11-01,2024,11,Rent Payment,Bill,23947.276076979273,True
EVT01046,U003,2024-11-03,2024,11,Professional Course,Education,19951.43446818043,False
EVT01047,U003,2024-11-05,2024,11,Utility Bills,Bill,4133.316581162055,True
EVT01048,U003,2024-11-10,2024,11,Credit Card Payment,Bill,11745.77593163698,True
EVT01049,U003,2024-11-22,2024,11,Doctor Appointment,Healthcare,2180.1691441895564,False
EVT01050,U003,2024-12-01,2024,12,Rent Payment,Bill,16701.019684296196,True
EVT01051,U003,2024-12-05,2024,12,Utility Bills,Bill,2403.136266152175,True
EVT01052,U003,2024-12-06,2024,12,Family Birthday,Celebration,4212.239854475779,False
EVT01053,U003,2024-12-10,2024,12,Credit Card Payment,Bill,9909.694326639492,True
EVT01054,U003,2024-12-14,2024,12,Wedding,Celebration,36299.82361447254,False
EVT01055,U003,2024-12-15,2024,12,Insurance Premium,Bill,9286.849538730745,True
EVT01056,U003,2024-12-22,2024,12,Festival Shopping,Shopping,6493.559681556014,False
EVT01057,U003,2024-12-24,2024,12,Festival Shopping,Shopping,9010.618050517258,False
EVT01058,U004,2020-01-01,2020,1,Rent Payment,Bill,23574.208768917553,True
EVT01059,U004,2020-01-03,2020,1,Certification Exam,Education,7748.143236668107,False
EVT01060,U004,2020-01-05,2020,1,Utility Bills,Bill,3748.549770062952,True
EVT01061,U004,2020-01-10,2020,1,Credit Card Payment,Bill,10216.175164987122,True
EVT01062,U004,2020-01-10,2020,1,Furniture Purchase,Shopping,43949.242747091914,False
EVT01063,U004,2020-01-15,2020,1,Professional Course,Education,22749.207285216697,False
EVT01064,U004,2020-02-01,2020,2,Rent Payment,Bill,21479.510526959042,True
EVT01065,U004,2020-02-05,2020,2,Utility Bills,Bill,2531.538236656104,True
EVT01066,U004,2020-02-08,2020,2,Car Service,Maintenance,4813.848639814865,False
EVT01067,U004,2020-02-10,2020,2,Credit Card Payment,Bill,12537.305847702242,True
EVT01068,U004,2020-02-16,2020,2,Medical Checkup,Healthcare,7368.759924678775,False
EVT01069,U004,2020-03-01,2020,3,Rent Payment,Bill,14215.487647640753,True
EVT01070,U004,2020-03-05,2020,3,Utility Bills,Bill,3275.030470567417,True
EVT01071,U004,2020-03-07,2020,3,Electronics Purchase,Shopping,37069.91255228741,False
EVT01072,U004,2020-03-10,2020,3,Credit Card Payment,Bill,14026.640497159282,True
EVT01073,U004,2020-03-15,2020,3,Insurance Premium,Bill,5502.74462101068,True
EVT01074,U004,2020-03-20,2020,3,Car Service,Maintenance,6348.9329923677205,False
EVT01075,U004,2020-03-21,2020,3,Car Service,Maintenance,3463.1155435223836,False
EVT01076,U004,2020-04-01,2020,4,Rent Payment,Bill,14824.966084130892,True
EVT01077,U004,2020-04-01,2020,4,Annual Tax Filing,Financial,9480.692915631029,True
EVT01078,U004,2020-04-05,2020,4,Utility Bills,Bill,4879.461945580126,True
EVT01079,U004,2020-04-05,2020,4,Weekend Trip,Travel,18023.978050817313,False
EVT01080,U004,2020-04-07,2020,4,Medical Checkup,Healthcare,6953.023758402524,False
EVT01081,U004,2020-04-10,2020,4,Credit Card Payment,Bill,7191.630861768201,True
EVT01082,U004,2020-04-11,2020,4,Wedding,Celebration,19303.43285408632,False
EVT01083,U004,2020-04-12,2020,4,Wedding,Celebration,29400.368737742305,False
EVT01084,U004,2020-04-15,2020,4,Family Birthday,Celebration,3790.127036536228,False
EVT01085,U004,2020-04-19,2020,4,Certification Exam,Education,12756.420992214402,False
EVT01086,U004,2020-04-25,2020,4,Electronics Purchase,Shopping,41384.39258728047,False
EVT01087,U004,2020-04-28,2020,4,Car Service,Maintenance,4511.592365301545,False
EVT01088,U004,2020-05-01,2020,5,Rent Payment,Bill,24634.64363099173,True
EVT01089,U004,2020-05-05,2020,5,Utility Bills,Bill,2980.0771461518725,True
EVT01090,U004,2020-05-10,2020,5,Credit Card Payment,Bill,14971.070798874327,True
EVT01091,U004,2020-05-11,2020,5,Home Repairs,Maintenance,3133.006980232066,False
EVT01092,U004,2020-05-13,2020,5,Car Service,Maintenance,7469.898576640296,False
EVT01093,U004,2020-05-28,2020,5,Friend's Birthday,Celebration,1603.37447159394,False
EVT01094,U004,2020-05-31,2020,5,Car Service,Maintenance,6152.828493481948,False
EVT01095,U004,2020-06-01,2020,6,Rent Payment,Bill,21379.41233533925,True
EVT01096,U004,2020-06-05,2020,6,Utility Bills,Bill,3434.4514759727035,True
EVT01097,U004,2020-06-10,2020,6,Credit Card Payment,Bill,8282.003773565722,True
EVT01098,U004,2020-06-11,2020,6,Long Vacation,Travel,37776.49585315891,False
EVT01099,U004,2020-06-15,2020,6,Insurance Premium,Bill,6207.264242957572,True
EVT01100,U004,2020-06-19,2020,6,Wedding,Celebration,16421.726742985753,False
EVT01101,U004,2020-06-20,2020,6,Electronics Purchase,Shopping,24789.26599251602,False
EVT01102,U004,2020-06-23,2020,6,Home Repairs,Maintenance,3314.8325986414957,False
EVT01103,U004,2020-06-24,2020,6,Medical Checkup,Healthcare,5264.5521569140765,False
EVT01104,U004,2020-06-27,2020,6,Furniture Purchase,Shopping,33482.67154071087,False
EVT01105,U004,2020-07-01,2020,7,Rent Payment,Bill,20994.25339013801,True
EVT01106,U004,2020-07-04,2020,7,Professional Course,Education,11016.348940007892,False
EVT01107,U004,2020-07-05,2020,7,Utility Bills,Bill,3985.6486047149997,True
EVT01108,U004,2020-07-10,2020,7,Credit Card Payment,Bill,10006.495026793444,True
EVT01109,U004,2020-07-10,2020,7,Friend's Birthday,Celebration,1958.8605279411656,False
EVT01110,U004,2020-07-29,2020,7,Medical Checkup,Healthcare,5567.449261566368,False
EVT01111,U004,2020-08-01,2020,8,Rent Payment,Bill,13019.32028525124,True
EVT01112,U004,2020-08-05,2020,8,Utility Bills,Bill,2346.4239209836865,True
EVT01113,U004,2020-08-10,2020,8,Credit Card Payment,Bill,8257.587586082887,True
EVT01114,U004,2020-08-31,2020,8,Wedding,Celebration,22540.20074280446,False
EVT01115,U004,2020-09-01,2020,9,Rent Payment,Bill,24481.491421828057,True
EVT01116,U004,2020-09-05,2020,9,Utility Bills,Bill,2802.176382756349,True
EVT01117,U004,2020-09-10,2020,9,Credit Card Payment,Bill,14395.839990900973,True
EVT01118,U004,2020-09-15,2020,9,Insurance Premium,Bill,10524.998343697913,True
EVT01119,U004,2020-09-20,2020,9,Long Vacation,Travel,45301.066511378405,False
EVT01120,U004,2020-10-01,2020,10,Rent Payment,Bill,12273.088443941831,True
EVT01121,U004,2020-10-05,2020,10,Utility Bills,Bill,4189.171518346504,True
EVT01122,U004,2020-10-06,2020,10,Home Repairs,Maintenance,10830.928335669774,False
EVT01123,U004,2020-10-10,2020,10,Credit Card Payment,Bill,5138.998830234945,True
EVT01124,U004,2020-10-15,2020,10,Weekend Trip,Travel,12063.269804991696,False
EVT01125,U004,2020-11-01,2020,11,Rent Payment,Bill,14627.46011747394,True
EVT01126,U004,2020-11-05,2020,11,Utility Bills,Bill,4638.359212506091,True
EVT01127,U004,2020-11-10,2020,11,Credit Card Payment,Bill,12735.605107725009,True
EVT01128,U004,2020-11-10,2020,11,Family Birthday,Celebration,6092.570706124295,False
EVT01129,U004,2020-11-25,2020,11,Family Birthday,Celebration,7499.472180883945,False
EVT01130,U004,2020-11-26,2020,11,Professional Course,Education,18006.141768360612,False
EVT01131,U004,2020-12-01,2020,12,Rent Payment,Bill,12955.21521513386,True
EVT01132,U004,2020-12-03,2020,12,Furniture Purchase,Shopping,34558.75595984807,False
EVT01133,U004,2020-12-05,2020,12,Utility Bills,Bill,4065.804905673275,True
EVT01134,U004,2020-12-10,2020,12,Credit Card Payment,Bill,8939.864549338468,True
EVT01135,U004,2020-12-15,2020,12,Insurance Premium,Bill,9711.452571288264,True
EVT01136,U004,2021-01-01,2021,1,Rent Payment,Bill,15261.6604668879,True
EVT01137,U004,2021-01-05,2021,1,Utility Bills,Bill,3837.515301721074,True
EVT01138,U004,2021-01-09,2021,1,Electronics Purchase,Shopping,46136.602724398974,False
EVT01139,U004,2021-01-10,2021,1,Credit Card Payment,Bill,12413.47823222891,True
EVT01140,U004,2021-01-20,2021,1,Car Service,Maintenance,5917.451079076476,False
EVT01141,U004,2021-02-01,2021,2,Rent Payment,Bill,20142.782558109233,True
EVT01142,U004,2021-02-05,2021,2,Utility Bills,Bill,2196.836159026678,True
EVT01143,U004,2021-02-10,2021,2,Credit Card Payment,Bill,12951.376944387663,True
EVT01144,U004,2021-03-01,2021,3,Rent Payment,Bill,24547.302067581317,True
EVT01145,U004,2021-03-05,2021,3,Utility Bills,Bill,4630.04617200957,True
EVT01146,U004,2021-03-06,2021,3,Home Repairs,Maintenance,11516.17451936197,False
EVT01147,U004,2021-03-10,2021,3,Credit Card Payment,Bill,6109.509920152646,True
EVT01148,U004,2021-03-15,2021,3,Insurance Premium,Bill,5692.171914142062,True
EVT01149,U004,2021-04-01,2021,4,Rent Payment,Bill,14480.610409398229,True
EVT01150,U004,2021-04-01,2021,4,Annual Tax Filing,Financial,6573.896195687907,True
EVT01151,U004,2021-04-05,2021,4,Utility Bills,Bill,4990.372651707446,True
EVT01152,U004,2021-04-08,2021,4,Wedding,Celebration,37109.37632748418,False
EVT01153,U004,2021-04-09,2021,4,Long Vacation,Travel,57472.28394050534,False
EVT01154,U004,2021-04-10,2021,4,Credit Card Payment,Bill,11811.779692857035,True
EVT01155,U004,2021-04-11,2021,4,Long Vacation,Travel,21380.249496444205,False
EVT01156,U004,2021-04-20,2021,4,Festival Shopping,Shopping,11486.80635981326,False
EVT01157,U004,2021-04-29,2021,4,Medical Checkup,Healthcare,3443.330406426586,False
EVT01158,U004,2021-05-01,2021,5,Rent Payment,Bill,12198.829256344712,True
EVT01159,U004,2021-05-05,2021,5,Utility Bills,Bill,4966.561704238173,True
EVT01160,U004,2021-05-10,2021,5,Credit Card Payment,Bill,7589.865172712307,True
EVT01161,U004,2021-05-10,2021,5,Wedding,Celebration,34736.757245064895,False
EVT01162,U004,2021-05-14,2021,5,Home Repairs,Maintenance,10269.199646419278,False
EVT01163,U004,2021-06-01,2021,6,Rent Payment,Bill,21578.512420605595,True
EVT01164,U004,2021-06-01,2021,6,Festival Shopping,Shopping,6984.347168721685,False
EVT01165,U004,2021-06-05,2021,6,Utility Bills,Bill,4455.269548576876,True
EVT01166,U004,2021-06-10,2021,6,Credit Card Payment,Bill,7864.61747298116,True
EVT01167,U004,2021-06-15,2021,6,Insurance Premium,Bill,8435.071961531476,True
EVT01168,U004,2021-06-30,2021,6,Long Vacation,Travel,55124.438238429735,False
EVT01169,U004,2021-07-01,2021,7,Rent Payment,Bill,19185.950507878508,True
EVT01170,U004,2021-07-05,2021,7,Utility Bills,Bill,2384.349880256247,True
EVT01171,U004,2021-07-10,2021,7,Credit Card Payment,Bill,7302.326239854029,True
EVT01172,U004,2021-08-01,2021,8,Rent Payment,Bill,17699.219211392006,True
EVT01173,U004,2021-08-04,2021,8,Electronics Purchase,Shopping,26030.107425070855,False
EVT01174,U004,2021-08-05,2021,8,Utility Bills,Bill,2982.699459821309,True
EVT01175,U004,2021-08-10,2021,8,Credit Card Payment,Bill,11933.964914718088,True
EVT01176,U004,2021-08-10,2021,8,Furniture Purchase,Shopping,34195.634978481445,False
EVT01177,U004,2021-08-12,2021,8,Medical Checkup,Healthcare,3583.895762855981,False
EVT01178,U004,2021-08-17,2021,8,Home Repairs,Maintenance,9737.977018914818,False
EVT01179,U004,2021-08-22,2021,8,Professional Course,Education,17944.770513134074,False
EVT01180,U004,2021-09-01,2021,9,Rent Payment,Bill,13279.294041826146,True
EVT01181,U004,2021-09-05,2021,9,Utility Bills,Bill,4001.8407278656487,True
EVT01182,U004,2021-09-09,2021,9,Medical Checkup,Healthcare,6815.641231984565,False
EVT01183,U004,2021-09-10,2021,9,Credit Card Payment,Bill,12065.89234089906,True
EVT01184,U004,2021-09-15,2021,9,Insurance Premium,Bill,6969.8364424207475,True
EVT01185,U004,2021-09-20,2021,9,Home Repairs,Maintenance,8681.7114414346,False
EVT01186,U004,2021-10-01,2021,10,Rent Payment,Bill,19738.071322953296,True
EVT01187,U004,2021-10-05,2021,10,Utility Bills,Bill,2113.5878461405823,True
EVT01188,U004,2021-10-10,2021,10,Credit Card Payment,Bill,10427.421437186109,True
EVT01189,U004,2021-10-24,2021,10,Weekend Trip,Travel,8950.929139320311,False
EVT01190,U004,2021-10-27,2021,10,Certification Exam,Education,7368.136599179198,False
EVT01191,U004,2021-11-01,2021,11,Rent Payment,Bill,22089.8034711442,True
EVT01192,U004,2021-11-01,2021,11,Medical Checkup,Healthcare,3025.997609431721,False
EVT01193,U004,2021-11-05,2021,11,Utility Bills,Bill,3417.1441386191764,True
EVT01194,U004,2021-11-10,2021,11,Credit Card Payment,Bill,7499.093349743191,True
EVT01195,U004,2021-11-10,2021,11,Long Vacation,Travel,51809.98379143231,False
EVT01196,U004,2021-11-11,2021,11,Certification Exam,Education,11565.435992243863,False
EVT01197,U004,2021-11-26,2021,11,Weekend Trip,Travel,19563.219162166475,False
EVT01198,U004,2021-12-01,2021,12,Rent Payment,Bill,21144.579808451,True
EVT01199,U004,2021-12-03,2021,12,Medical Checkup,Healthcare,2804.903391591453,False
EVT01200,U004,2021-12-05,2021,12,Utility Bills,Bill,4994.1149334283145,True
EVT01201,U004,2021-12-10,2021,12,Credit Card Payment,Bill,8780.384365334041,True
EVT01202,U004,2021-12-15,2021,12,Insurance Premium,Bill,10037.383425018283,True
EVT01203,U004,2022-01-01,2022,1,Rent Payment,Bill,24395.369557065314,True
EVT01204,U004,2022-01-05,2022,1,Utility Bills,Bill,2311.2564973535614,True
EVT01205,U004,2022-01-10,2022,1,Credit Card Payment,Bill,10561.571519515583,True
EVT01206,U004,2022-01-22,2022,1,Car Service,Maintenance,2662.6493324344847,False
EVT01207,U004,2022-01-31,2022,1,Furniture Purchase,Shopping,33269.33873295893,False
EVT01208,U004,2022-02-01,2022,2,Rent Payment,Bill,12213.88973244081,True
EVT01209,U004,2022-02-05,2022,2,Utility Bills,Bill,4832.294529977546,True
EVT01210,U004,2022-02-10,2022,2,Credit Card Payment,Bill,8943.781882747773,True
EVT01211,U004,2022-02-22,2022,2,Friend's Birthday,Celebration,1761.1095488557753,False
EVT01212,U004,2022-02-28,2022,2,Family Birthday,Celebration,5496.519986443431,False
EVT01213,U004,2022-03-01,2022,3,Rent Payment,Bill,23724.259154588057,True
EVT01214,U004,2022-03-05,2022,3,Utility Bills,Bill,3884.990392304071,True
EVT01215,U004,2022-03-10,2022,3,Credit Card Payment,Bill,6894.581329183706,True
EVT01216,U004,2022-03-15,2022,3,Insurance Premium,Bill,7730.137561901251,True
EVT01217,U004,2022-03-23,2022,3,Medical Checkup,Healthcare,6421.084434207621,False
EVT01218,U004,2022-04-01,2022,4,Rent Payment,Bill,13305.030527443032,True
EVT01219,U004,2022-04-01,2022,4,Annual Tax Filing,Financial,14576.063199566204,True
EVT01220,U004,2022-04-05,2022,4,Utility Bills,Bill,3847.5400823166156,True
EVT01221,U004,2022-04-10,2022,4,Credit Card Payment,Bill,10551.21483063701,True
EVT01222,U004,2022-04-22,2022,4,Doctor Appointment,Healthcare,577.47948162603,False
EVT01223,U004,2022-05-01,2022,5,Rent Payment,Bill,24034.9408880439,True
EVT01224,U004,2022-05-05,2022,5,Utility Bills,Bill,3230.9615388682487,True
EVT01225,U004,2022-05-09,2022,5,Medical Checkup,Healthcare,4588.708868858686,False
EVT01226,U004,2022-05-10,2022,5,Credit Card Payment,Bill,14609.745383460526,True
EVT01227,U004,2022-05-15,2022,5,Electronics Purchase,Shopping,21460.400402962987,False
EVT01228,U004,2022-05-24,2022,5,Electronics Purchase,Shopping,25654.484320126834,False
EVT01229,U004,2022-06-01,2022,6,Rent Payment,Bill,20330.170812691525,True
EVT01230,U004,2022-06-03,2022,6,Wedding,Celebration,14439.585344648649,False
EVT01231,U004,2022-06-05,2022,6,Utility Bills,Bill,2261.112404480031,True
EVT01232,U004,2022-06-10,2022,6,Credit Card Payment,Bill,6453.346891152578,True
EVT01233,U004,2022-06-15,2022,6,Insurance Premium,Bill,8822.420606711152,True
EVT01234,U004,2022-06-24,2022,6,Electronics Purchase,Shopping,11886.077241539073,False
EVT01235,U004,2022-07-01,2022,7,Rent Payment,Bill,14133.760708653625,True
EVT01236,U004,2022-07-03,2022,7,Car Service,Maintenance,3305.695432322919,False
EVT01237,U004,2022-07-05,2022,7,Utility Bills,Bill,4113.48902021112,True
EVT01238,U004,2022-07-10,2022,7,Credit Card Payment,Bill,6697.064853851475,True
EVT01239,U004,2022-07-13,2022,7,Certification Exam,Education,14810.110590172499,False
EVT01240,U004,2022-07-16,2022,7,Weekend Trip,Travel,9414.358285498878,False
EVT01241,U004,2022-08-01,2022,8,Rent Payment,Bill,17311.77558279022,True
EVT01242,U004,2022-08-03,2022,8,Home Repairs,Maintenance,9898.908148475555,False
EVT01243,U004,2022-08-05,2022,8,Utility Bills,Bill,2071.4470977938536,True
EVT01244,U004,2022-08-07,2022,8,Wedding,Celebration,32460.56358401223,False
EVT01245,U004,2022-08-10,2022,8,Credit Card Payment,Bill,7720.2048432391,True
EVT01246,U004,2022-08-21,2022,8,Professional Course,Education,23688.270401220576,False
EVT01247,U004,2022-09-01,2022,9,Rent Payment,Bill,15365.382276672626,True
EVT01248,U004,2022-09-05,2022,9,Utility Bills,Bill,2305.962611119058,True
EVT01249,U004,2022-09-10,2022,9,Credit Card Payment,Bill,10759.473134208249,True
EVT01250,U004,2022-09-14,2022,9,Professional Course,Education,8698.749385405466,False
EVT01251,U004,2022-09-15,2022,9,Insurance Premium,Bill,5227.031687809874,True
EVT01252,U004,2022-09-22,2022,9,Festival Shopping,Shopping,14795.058387585159,False
EVT01253,U004,2022-09-23,2022,9,Professional Course,Education,25576.810228691535,False
EVT01254,U004,2022-10-01,2022,10,Rent Payment,Bill,14630.698400494779,True
EVT01255,U004,2022-10-03,2022,10,Friend's Birthday,Celebration,3068.9441940136085,False
EVT01256,U004,2022-10-05,2022,10,Utility Bills,Bill,3725.1157993366196,True
EVT01257,U004,2022-10-10,2022,10,Credit Card Payment,Bill,13469.887833606403,True
EVT01258,U004,2022-10-15,2022,10,Car Service,Maintenance,4455.552951768375,False
EVT01259,U004,2022-11-01,2022,11,Rent Payment,Bill,20975.616692871405,True
EVT01260,U004,2022-11-05,2022,11,Utility Bills,Bill,3079.535820469202,True
EVT01261,U004,2022-11-05,2022,11,Electronics Purchase,Shopping,23456.057858670243,False
EVT01262,U004,2022-11-06,2022,11,Medical Checkup,Healthcare,7083.016045787352,False
EVT01263,U004,2022-11-10,2022,11,Credit Card Payment,Bill,7309.167544520913,True
EVT01264,U004,2022-12-01,2022,12,Rent Payment,Bill,16179.596324019134,True
EVT01265,U004,2022-12-05,2022,12,Utility Bills,Bill,2851.6346763497872,True
EVT01266,U004,2022-12-06,2022,12,Long Vacation,Travel,27454.274494184636,False
EVT01267,U004,2022-12-07,2022,12,Electronics Purchase,Shopping,36949.77548657967,False
EVT01268,U004,2022-12-10,2022,12,Credit Card Payment,Bill,12688.791924851317,True
EVT01269,U004,2022-12-15,2022,12,Insurance Premium,Bill,10324.783531135698,True
EVT01270,U004,2022-12-18,2022,12,Home Repairs,Maintenance,12881.24008233605,False
EVT01271,U004,2022-12-24,2022,12,Festival Shopping,Shopping,11522.342203992073,False
EVT01272,U004,2022-12-27,2022,12,Long Vacation,Travel,20195.701129113106,False
EVT01273,U004,2023-01-01,2023,1,Rent Payment,Bill,14597.692912572093,True
EVT01274,U004,2023-01-05,2023,1,Utility Bills,Bill,3650.401162558032,True
EVT01275,U004,2023-01-09,2023,1,Doctor Appointment,Healthcare,2584.1901806290357,False
EVT01276,U004,2023-01-10,2023,1,Credit Card Payment,Bill,14488.323265264995,True
EVT01277,U004,2023-01-30,2023,1,Certification Exam,Education,14899.93272872433,False
EVT01278,U004,2023-02-01,2023,2,Rent Payment,Bill,23895.11962143448,True
EVT01279,U004,2023-02-03,2023,2,Certification Exam,Education,10617.206808418963,False
EVT01280,U004,2023-02-05,2023,2,Utility Bills,Bill,3155.8904300778895,True
EVT01281,U004,2023-02-10,2023,2,Credit Card Payment,Bill,10417.79068963658,True
EVT01282,U004,2023-02-10,2023,2,Home Repairs,Maintenance,9140.677736456611,False
EVT01283,U004,2023-02-15,2023,2,Doctor Appointment,Healthcare,2487.200389107824,False
EVT01284,U004,2023-02-19,2023,2,Wedding,Celebration,18428.395258010383,False
EVT01285,U004,2023-02-20,2023,2,Professional Course,Education,16797.817100050994,False
EVT01286,U004,2023-02-26,2023,2,Friend's Birthday,Celebration,3554.6315069123834,False
EVT01287,U004,2023-03-01,2023,3,Rent Payment,Bill,18557.56649218312,True
EVT01288,U004,2023-03-05,2023,3,Utility Bills,Bill,2103.071265860252,True
EVT01289,U004,2023-03-06,2023,3,Long Vacation,Travel,20379.152924709277,False
EVT01290,U004,2023-03-10,2023,3,Credit Card Payment,Bill,10364.345559208585,True
EVT01291,U004,2023-03-15,2023,3,Insurance Premium,Bill,7329.321108552469,True
EVT01292,U004,2023-04-01,2023,4,Rent Payment,Bill,15930.480923150044,True
EVT01293,U004,2023-04-01,2023,4,Annual Tax Filing,Financial,9651.42015339783,True
