transaction_id,user_id,date,year,month,amount,category,transaction_type,description,payment_method,is_recurring,merchant
TXN013701,U005,2021-07-16,2021,7,1764.93,Transport,debit,Petrol,Debit Card,False,Metro Card
TXN013702,U005,2021-07-17,2021,7,1596.16,Subscriptions,debit,Gym Membership,Cash,True,Magazine
TXN013703,U005,2021-07-19,2021,7,2298.84,Dining,debit,Local Restaurant,Cash,False,Swiggy
TXN013704,U005,2021-07-20,2021,7,11250.27,Travel,debit,IndiGo,Debit Card,False,Indian Railways
TXN013705,U005,2021-07-20,2021,7,2852.8,Bills,debit,Gas Bill,UPI,True,Electricity Bill
TXN013706,U005,2021-07-20,2021,7,1309.97,Transport,debit,Petrol,Debit Card,False,Parking
TXN013707,U005,2021-07-20,2021,7,673.7,Subscriptions,debit,Cloud Storage,Cash,True,Magazine
TXN013708,U005,2021-07-21,2021,7,714.83,Dining,debit,Domino's,Cash,False,Domino's
TXN013709,U005,2021-07-21,2021,7,1764.07,Transport,debit,Metro Card,Cash,False,Parking
TXN013710,U005,2021-07-22,2021,7,687.53,Dining,debit,Domino's,Cash,False,Domino's
TXN013711,U005,2021-07-22,2021,7,540.52,Transport,debit,Metro Card,UPI,False,Petrol
TXN013712,U005,2021-07-23,2021,7,2450.71,Groceries,debit,BigBasket,Cash,False,DMart
TXN013713,U005,2021-07-25,2021,7,3302.15,Shopping,debit,Myntra,Debit Card,False,Myntra
TXN013714,U005,2021-07-26,2021,7,948.71,Entertainment,debit,Netflix,UPI,False,Spotify
TXN013715,U005,2021-07-26,2021,7,1680.83,Healthcare,debit,Hospital,Credit Card,False,Doctor Consultation
TXN013716,U005,2021-07-26,2021,7,1568.83,Transport,debit,Auto,Cash,False,Auto
TXN013717,U005,2021-07-27,2021,7,12016.72,Travel,debit,Ola,UPI,False,Uber
TXN013718,U005,2021-07-27,2021,7,1737.69,Transport,debit,Parking,Credit Card,False,Auto
TXN013719,U005,2021-07-28,2021,7,4336.44,Entertainment,debit,Amazon Prime,Cash,False,Amazon Prime
TXN013720,U005,2021-07-28,2021,7,824.63,Transport,debit,Petrol,UPI,False,Auto
TXN013721,U005,2021-07-30,2021,7,301.88,Dining,debit,Domino's,UPI,False,Local Restaurant
TXN013722,U005,2021-07-30,2021,7,754.81,Transport,debit,Petrol,UPI,False,Auto
TXN013723,U005,2021-07-31,2021,7,789.04,Transport,debit,Metro Card,Cash,False,Parking
TXN013724,U005,2021-08-01,2021,8,85000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN013725,U005,2021-08-01,2021,8,1476.79,Groceries,debit,Local Kirana,Credit Card,False,Reliance Fresh
TXN013726,U005,2021-08-01,2021,8,1052.68,Transport,debit,Parking,UPI,False,Petrol
TXN013727,U005,2021-08-02,2021,8,3309.7,Groceries,debit,More Supermarket,Cash,False,DMart
TXN013728,U005,2021-08-03,2021,8,3044.25,Dining,debit,Zomato,Debit Card,False,Domino's
TXN013729,U005,2021-08-04,2021,8,421.32,Dining,debit,Swiggy,Credit Card,False,McDonald's
TXN013730,U005,2021-08-04,2021,8,1578.32,Entertainment,debit,Amazon Prime,Debit Card,False,Spotify
TXN013731,U005,2021-08-05,2021,8,3447.1,Groceries,debit,BigBasket,Credit Card,False,Reliance Fresh
TXN013732,U005,2021-08-05,2021,8,1314.04,Transport,debit,Auto,Credit Card,False,Auto
TXN013733,U005,2021-08-05,2021,8,5916.59,Investment,debit,PPF,Bank Transfer,True,PPF
TXN013734,U005,2021-08-05,2021,8,14496.5,Investment,debit,PPF,Bank Transfer,True,PPF
TXN013735,U005,2021-08-05,2021,8,7644.82,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN013736,U005,2021-08-06,2021,8,719.44,Entertainment,debit,Spotify,Cash,False,BookMyShow
TXN013737,U005,2021-08-07,2021,8,1909.45,Groceries,debit,More Supermarket,UPI,False,Reliance Fresh
TXN013738,U005,2021-08-08,2021,8,1284.61,Dining,debit,Swiggy,Credit Card,False,Cafe
TXN013739,U005,2021-08-08,2021,8,1914.25,Entertainment,debit,Amazon Prime,Debit Card,False,BookMyShow
TXN013740,U005,2021-08-09,2021,8,2192.05,Bills,debit,Electricity Bill,UPI,True,Electricity Bill
TXN013741,U005,2021-08-10,2021,8,1551.24,Groceries,debit,Local Kirana,Cash,False,BigBasket
TXN013742,U005,2021-08-10,2021,8,1059.27,Transport,debit,Parking,Cash,False,Petrol
TXN013743,U005,2021-08-11,2021,8,1552.89,Groceries,debit,More Supermarket,Cash,False,Local Kirana
TXN013744,U005,2021-08-12,2021,8,719.33,Dining,debit,McDonald's,Debit Card,False,Local Restaurant
TXN013745,U005,2021-08-12,2021,8,2267.07,Healthcare,debit,Doctor Consultation,UPI,False,Pharmacy
TXN013746,U005,2021-08-12,2021,8,3600.99,Shopping,debit,Myntra,UPI,False,Myntra
TXN013747,U005,2021-08-13,2021,8,1401.64,Dining,debit,Cafe,Cash,False,Local Restaurant
TXN013748,U005,2021-08-13,2021,8,2930.49,Utilities,debit,Internet Bill,Cash,True,Internet Bill
TXN013749,U005,2021-08-13,2021,8,2427.4,Shopping,debit,Nike Store,Cash,False,Flipkart
TXN013750,U005,2021-08-14,2021,8,1236.08,Dining,debit,McDonald's,Cash,False,Zomato
TXN013751,U005,2021-08-14,2021,8,1358.11,Shopping,debit,Myntra,Cash,False,Flipkart
TXN013752,U005,2021-08-14,2021,8,442.22,Transport,debit,Metro Card,Cash,False,Parking
TXN013753,U005,2021-08-14,2021,8,12836.07,Investment,debit,Gold ETF,Bank Transfer,False,Gold ETF
TXN013754,U005,2021-08-15,2021,8,1194.08,Transport,debit,Auto,Debit Card,False,Auto
TXN013755,U005,2021-08-17,2021,8,3635.5,Entertainment,debit,Netflix,UPI,False,Gaming
TXN013756,U005,2021-08-18,2021,8,1743.08,Groceries,debit,More Supermarket,Cash,False,Reliance Fresh
TXN013757,U005,2021-08-18,2021,8,3849.48,Shopping,debit,Amazon,Cash,False,Amazon
TXN013758,U005,2021-08-19,2021,8,910.86,Groceries,debit,More Supermarket,UPI,False,DMart
TXN013759,U005,2021-08-19,2021,8,882.48,Shopping,debit,Amazon,Credit Card,False,Myntra
TXN013760,U005,2021-08-20,2021,8,2184.62,Dining,debit,Local Restaurant,Debit Card,False,Zomato
TXN013761,U005,2021-08-20,2021,8,1805.88,Entertainment,debit,BookMyShow,Debit Card,False,Netflix
TXN013762,U005,2021-08-21,2021,8,1532.44,Groceries,debit,Reliance Fresh,Cash,False,BigBasket
TXN013763,U005,2021-08-21,2021,8,1216.82,Transport,debit,Auto,Cash,False,Auto
TXN013764,U005,2021-08-22,2021,8,3157.0,Groceries,debit,DMart,UPI,False,Reliance Fresh
TXN013765,U005,2021-08-22,2021,8,1727.88,Subscriptions,debit,Magazine,Cash,True,Gym Membership
TXN013766,U005,2021-08-23,2021,8,2554.06,Groceries,debit,BigBasket,Debit Card,False,BigBasket
TXN013767,U005,2021-08-23,2021,8,1520.62,Dining,debit,Swiggy,Cash,False,Local Restaurant
TXN013768,U005,2021-08-23,2021,8,1856.74,Entertainment,debit,BookMyShow,Debit Card,False,Gaming
TXN013769,U005,2021-08-23,2021,8,1066.96,Transport,debit,Metro Card,Credit Card,False,Petrol
TXN013770,U005,2021-08-24,2021,8,387.64,Entertainment,debit,BookMyShow,Cash,False,Netflix
TXN013771,U005,2021-08-25,2021,8,1006.33,Dining,debit,Local Restaurant,Credit Card,False,Cafe
TXN013772,U005,2021-08-25,2021,8,2713.76,Healthcare,debit,Pharmacy,Credit Card,False,Hospital
TXN013773,U005,2021-08-25,2021,8,2483.45,Shopping,debit,Nike Store,UPI,False,Myntra
TXN013774,U005,2021-08-26,2021,8,3561.48,Shopping,debit,Nike Store,Credit Card,False,Flipkart
TXN013775,U005,2021-08-27,2021,8,710.31,Dining,debit,Swiggy,Debit Card,False,Cafe
TXN013776,U005,2021-08-27,2021,8,13728.67,Travel,debit,MakeMyTrip,Debit Card,False,MakeMyTrip
TXN013777,U005,2021-08-27,2021,8,377.22,Entertainment,debit,Netflix,Debit Card,False,BookMyShow
TXN013778,U005,2021-08-27,2021,8,7993.97,Shopping,debit,Local Mall,Debit Card,False,Nike Store
TXN013779,U005,2021-08-27,2021,8,859.71,Transport,debit,Metro Card,UPI,False,Metro Card
TXN013780,U005,2021-08-28,2021,8,6010.64,Shopping,debit,Flipkart,Credit Card,False,Amazon
TXN013781,U005,2021-08-29,2021,8,2166.32,Groceries,debit,DMart,UPI,False,BigBasket
TXN013782,U005,2021-08-29,2021,8,934.95,Dining,debit,McDonald's,Credit Card,False,Domino's
TXN013783,U005,2021-08-29,2021,8,3843.58,Travel,debit,IndiGo,Debit Card,False,IndiGo
TXN013784,U005,2021-08-29,2021,8,22630.3,Rent,debit,Monthly Rent,Debit Card,True,Monthly Rent
TXN013785,U005,2021-08-30,2021,8,1139.69,Groceries,debit,BigBasket,UPI,False,BigBasket
TXN013786,U005,2021-08-30,2021,8,4552.1,Entertainment,debit,BookMyShow,Cash,False,BookMyShow
TXN013787,U005,2021-08-30,2021,8,4351.42,Healthcare,debit,Lab Tests,UPI,False,Doctor Consultation
TXN013788,U005,2021-08-30,2021,8,781.66,Transport,debit,Petrol,Credit Card,False,Metro Card
TXN013789,U005,2021-08-31,2021,8,1037.2,Entertainment,debit,Netflix,Debit Card,False,Spotify
TXN013790,U005,2021-08-31,2021,8,1039.97,Transport,debit,Auto,Credit Card,False,Petrol
TXN013791,U005,2021-09-01,2021,9,85000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN013792,U005,2021-09-01,2021,9,1431.04,Entertainment,debit,Amazon Prime,UPI,False,Amazon Prime
TXN013793,U005,2021-09-02,2021,9,1263.17,Transport,debit,Parking,Credit Card,False,Auto
TXN013794,U005,2021-09-04,2021,9,652.85,Transport,debit,Parking,UPI,False,Petrol
TXN013795,U005,2021-09-05,2021,9,1302.89,Groceries,debit,BigBasket,Debit Card,False,Reliance Fresh
TXN013796,U005,2021-09-05,2021,9,3794.86,Shopping,debit,Nike Store,Credit Card,False,Amazon
TXN013797,U005,2021-09-05,2021,9,4840.92,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN013798,U005,2021-09-06,2021,9,1110.68,Groceries,debit,More Supermarket,Credit Card,False,DMart
TXN013799,U005,2021-09-06,2021,9,1134.52,Dining,debit,Swiggy,Credit Card,False,Local Restaurant
TXN013800,U005,2021-09-06,2021,9,1360.17,Transport,debit,Parking,Cash,False,Metro Card
TXN013801,U005,2021-09-08,2021,9,1334.05,Groceries,debit,DMart,Debit Card,False,DMart
TXN013802,U005,2021-09-08,2021,9,927.86,Dining,debit,Local Restaurant,Credit Card,False,Cafe
TXN013803,U005,2021-09-08,2021,9,3193.97,Utilities,debit,DTH Recharge,Credit Card,True,DTH Recharge
TXN013804,U005,2021-09-09,2021,9,3805.57,Groceries,debit,DMart,Debit Card,False,BigBasket
TXN013805,U005,2021-09-09,2021,9,3492.49,Education,debit,Online Course,UPI,False,Udemy
TXN013806,U005,2021-09-09,2021,9,2613.6,Transport,debit,Metro Card,UPI,False,Parking
TXN013807,U005,2021-09-10,2021,9,1717.26,Groceries,debit,Local Kirana,Cash,False,BigBasket
TXN013808,U005,2021-09-10,2021,9,2963.86,Dining,debit,Zomato,Cash,False,Swiggy
TXN013809,U005,2021-09-10,2021,9,809.95,Subscriptions,debit,Magazine,Debit Card,True,Cloud Storage
TXN013810,U005,2021-09-11,2021,9,1939.31,Groceries,debit,DMart,Cash,False,More Supermarket
TXN013811,U005,2021-09-12,2021,9,954.42,Dining,debit,Swiggy,Credit Card,False,Zomato
TXN013812,U005,2021-09-12,2021,9,16081.01,Rent,debit,Monthly Rent,Debit Card,True,Monthly Rent
TXN013813,U005,2021-09-13,2021,9,1937.52,Transport,debit,Auto,Debit Card,False,Petrol
TXN013814,U005,2021-09-14,2021,9,246.51,Dining,debit,Cafe,Debit Card,False,Swiggy
TXN013815,U005,2021-09-15,2021,9,45063.52,Investment,debit,Fixed Deposit,Bank Transfer,False,Fixed Deposit
TXN013816,U005,2021-09-16,2021,9,1591.07,Groceries,debit,Local Kirana,Debit Card,False,Reliance Fresh
TXN013817,U005,2021-09-18,2021,9,2418.42,Groceries,debit,BigBasket,UPI,False,More Supermarket
TXN013818,U005,2021-09-18,2021,9,1623.1,Dining,debit,Cafe,Debit Card,False,Zomato
TXN013819,U005,2021-09-19,2021,9,1328.28,Subscriptions,debit,Cloud Storage,Credit Card,True,Cloud Storage
TXN013820,U005,2021-09-20,2021,9,1153.54,Groceries,debit,BigBasket,UPI,False,Local Kirana
TXN013821,U005,2021-09-20,2021,9,2082.5,Dining,debit,Swiggy,Debit Card,False,Swiggy
TXN013822,U005,2021-09-20,2021,9,7873.77,Travel,debit,Indian Railways,Debit Card,False,Indian Railways
TXN013823,U005,2021-09-21,2021,9,6277.1,Travel,debit,Uber,Debit Card,False,IndiGo
TXN013824,U005,2021-09-21,2021,9,4714.72,Healthcare,debit,Doctor Consultation,Cash,False,Lab Tests
TXN013825,U005,2021-09-21,2021,9,613.31,Transport,debit,Parking,Credit Card,False,Metro Card
TXN013826,U005,2021-09-23,2021,9,1868.33,Groceries,debit,DMart,UPI,False,BigBasket
TXN013827,U005,2021-09-23,2021,9,857.51,Transport,debit,Auto,Cash,False,Petrol
TXN013828,U005,2021-09-24,2021,9,463.6,Entertainment,debit,Spotify,UPI,False,Spotify
TXN013829,U005,2021-09-24,2021,9,1354.87,Transport,debit,Auto,UPI,False,Petrol
TXN013830,U005,2021-09-25,2021,9,864.99,Transport,debit,Parking,Cash,False,Petrol
TXN013831,U005,2021-09-26,2021,9,2492.29,Groceries,debit,Reliance Fresh,Cash,False,BigBasket
TXN013832,U005,2021-09-26,2021,9,1702.06,Entertainment,debit,Spotify,Credit Card,False,Amazon Prime
TXN013833,U005,2021-09-26,2021,9,854.23,Transport,debit,Parking,Debit Card,False,Petrol
TXN013834,U005,2021-09-27,2021,9,686.28,Transport,debit,Auto,Cash,False,Auto
TXN013835,U005,2021-09-28,2021,9,2356.29,Transport,debit,Auto,Cash,False,Petrol
TXN013836,U005,2021-09-28,2021,9,19947.31,Rent,debit,Monthly Rent,Cash,True,Monthly Rent
TXN013837,U005,2021-09-30,2021,9,2207.45,Groceries,debit,Local Kirana,UPI,False,Reliance Fresh
TXN013838,U005,2021-09-30,2021,9,1226.27,Dining,debit,Cafe,Credit Card,False,Local Restaurant
TXN013839,U005,2021-09-30,2021,9,2815.13,Entertainment,debit,Amazon Prime,UPI,False,Netflix
TXN013840,U005,2021-10-01,2021,10,85000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN013841,U005,2021-10-01,2021,10,1702.95,Groceries,debit,More Supermarket,Credit Card,False,More Supermarket
TXN013842,U005,2021-10-01,2021,10,28699.87,Travel,debit,Ola,Credit Card,False,Indian Railways
TXN013843,U005,2021-10-02,2021,10,1111.13,Shopping,debit,Myntra,Debit Card,False,Amazon
TXN013844,U005,2021-10-02,2021,10,1654.96,Transport,debit,Parking,Cash,False,Metro Card
TXN013845,U005,2021-10-03,2021,10,2310.52,Groceries,debit,Local Kirana,Credit Card,False,DMart
TXN013846,U005,2021-10-03,2021,10,2284.84,Dining,debit,Domino's,Credit Card,False,McDonald's
TXN013847,U005,2021-10-03,2021,10,2763.85,Entertainment,debit,BookMyShow,Debit Card,False,BookMyShow
TXN013848,U005,2021-10-03,2021,10,1818.72,Transport,debit,Auto,Cash,False,Petrol
TXN013849,U005,2021-10-04,2021,10,6784.41,Shopping,debit,Myntra,Debit Card,False,Flipkart
TXN013850,U005,2021-10-05,2021,10,1794.17,Dining,debit,Zomato,Credit Card,False,Cafe
TXN013851,U005,2021-10-05,2021,10,1083.21,Transport,debit,Auto,Debit Card,False,Auto
TXN013852,U005,2021-10-05,2021,10,2061.29,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN013853,U005,2021-10-06,2021,10,4488.46,Bills,debit,Electricity Bill,Credit Card,True,Gas Bill
TXN013854,U005,2021-10-06,2021,10,1731.89,Transport,debit,Auto,Cash,False,Metro Card
TXN013855,U005,2021-10-07,2021,10,1024.31,Dining,debit,McDonald's,Debit Card,False,Swiggy
TXN013856,U005,2021-10-07,2021,10,4280.18,Healthcare,debit,Pharmacy,Debit Card,False,Lab Tests
TXN013857,U005,2021-10-08,2021,10,1081.84,Entertainment,debit,Spotify,Credit Card,False,Gaming
TXN013858,U005,2021-10-09,2021,10,3342.04,Groceries,debit,DMart,Debit Card,False,Local Kirana
TXN013859,U005,2021-10-09,2021,10,9275.65,Travel,debit,MakeMyTrip,Credit Card,False,Ola
TXN013860,U005,2021-10-09,2021,10,1089.83,Entertainment,debit,Amazon Prime,Credit Card,False,Amazon Prime
TXN013861,U005,2021-10-09,2021,10,1751.44,Healthcare,debit,Lab Tests,Debit Card,False,Doctor Consultation
TXN013862,U005,2021-10-09,2021,10,1535.0,Transport,debit,Parking,UPI,False,Petrol
TXN013863,U005,2021-10-10,2021,10,3080.44,Groceries,debit,BigBasket,UPI,False,DMart
TXN013864,U005,2021-10-12,2021,10,2328.26,Groceries,debit,DMart,Debit Card,False,DMart
TXN013865,U005,2021-10-12,2021,10,2184.53,Transport,debit,Auto,Credit Card,False,Metro Card
TXN013866,U005,2021-10-13,2021,10,628.92,Dining,debit,Domino's,Credit Card,False,Local Restaurant
TXN013867,U005,2021-10-13,2021,10,642.95,Transport,debit,Petrol,Debit Card,False,Auto
TXN013868,U005,2021-10-14,2021,10,1002.8,Dining,debit,Zomato,Cash,False,Zomato
TXN013869,U005,2021-10-14,2021,10,1692.46,Entertainment,debit,BookMyShow,Cash,False,Spotify
TXN013870,U005,2021-10-14,2021,10,6195.23,Shopping,debit,Local Mall,Cash,False,Local Mall
TXN013871,U005,2021-10-14,2021,10,1313.18,Transport,debit,Petrol,Cash,False,Petrol
TXN013872,U005,2021-10-15,2021,10,1837.73,Dining,debit,McDonald's,Credit Card,False,Local Restaurant
TXN013873,U005,2021-10-15,2021,10,2629.86,Entertainment,debit,Gaming,Cash,False,Amazon Prime
TXN013874,U005,2021-10-15,2021,10,1434.69,Transport,debit,Parking,Cash,False,Petrol
TXN013875,U005,2021-10-16,2021,10,12269.41,Shopping,debit,Flipkart,UPI,False,Nike Store
TXN013876,U005,2021-10-17,2021,10,1463.2,Dining,debit,Local Restaurant,Debit Card,False,Swiggy
TXN013877,U005,2021-10-17,2021,10,4240.25,Healthcare,debit,Lab Tests,Credit Card,False,Lab Tests
TXN013878,U005,2021-10-19,2021,10,4121.9,Dining,debit,Cafe,UPI,False,McDonald's
TXN013879,U005,2021-10-19,2021,10,5776.5,Education,debit,Books,Debit Card,False,Books
TXN013880,U005,2021-10-19,2021,10,3785.86,Shopping,debit,Nike Store,UPI,False,Amazon
TXN013881,U005,2021-10-20,2021,10,2849.7,Groceries,debit,Local Kirana,Credit Card,False,BigBasket
TXN013882,U005,2021-10-20,2021,10,2042.57,Dining,debit,Local Restaurant,Debit Card,False,Local Restaurant
TXN013883,U005,2021-10-20,2021,10,6335.17,Education,debit,Udemy,Credit Card,False,Course Fee
TXN013884,U005,2021-10-20,2021,10,1324.18,Transport,debit,Auto,Credit Card,False,Parking
TXN013885,U005,2021-10-22,2021,10,2715.7,Dining,debit,Cafe,Cash,False,Zomato
TXN013886,U005,2021-10-22,2021,10,747.15,Transport,debit,Metro Card,Credit Card,False,Metro Card
TXN013887,U005,2021-10-23,2021,10,2704.32,Groceries,debit,BigBasket,Debit Card,False,BigBasket
TXN013888,U005,2021-10-23,2021,10,2424.89,Utilities,debit,Mobile Recharge,Cash,True,Mobile Recharge
TXN013889,U005,2021-10-23,2021,10,1556.97,Transport,debit,Auto,UPI,False,Auto
TXN013890,U005,2021-10-24,2021,10,1338.03,Healthcare,debit,Hospital,Cash,False,Pharmacy
TXN013891,U005,2021-10-24,2021,10,1290.57,Transport,debit,Auto,UPI,False,Petrol
TXN013892,U005,2021-10-26,2021,10,5260.57,Dining,debit,Swiggy,Credit Card,False,Cafe
TXN013893,U005,2021-10-26,2021,10,1636.73,Entertainment,debit,Gaming,Credit Card,False,Netflix
TXN013894,U005,2021-10-26,2021,10,952.92,Transport,debit,Metro Card,UPI,False,Auto
TXN013895,U005,2021-10-27,2021,10,4115.13,Utilities,debit,Mobile Recharge,Credit Card,True,Internet Bill
TXN013896,U005,2021-10-27,2021,10,1594.34,Transport,debit,Auto,Debit Card,False,Metro Card
TXN013897,U005,2021-10-27,2021,10,18331.92,Rent,debit,Monthly Rent,UPI,True,Monthly Rent
TXN013898,U005,2021-10-28,2021,10,1999.85,Shopping,debit,Amazon,Credit Card,False,Amazon
TXN013899,U005,2021-10-29,2021,10,1768.78,Shopping,debit,Nike Store,Cash,False,Flipkart
TXN013900,U005,2021-10-29,2021,10,19720.76,Rent,debit,Monthly Rent,UPI,True,Monthly Rent
TXN013901,U005,2021-10-30,2021,10,3734.79,Dining,debit,Domino's,Credit Card,False,McDonald's
TXN013902,U005,2021-10-31,2021,10,3881.4,Groceries,debit,More Supermarket,Credit Card,False,BigBasket
TXN013903,U005,2021-10-31,2021,10,865.74,Dining,debit,Cafe,Debit Card,False,Swiggy
TXN013904,U005,2021-11-01,2021,11,85000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN013905,U005,2021-11-01,2021,11,3086.21,Entertainment,debit,BookMyShow,UPI,False,BookMyShow
TXN013906,U005,2021-11-02,2021,11,2721.48,Groceries,debit,More Supermarket,Cash,False,BigBasket
TXN013907,U005,2021-11-03,2021,11,525.68,Transport,debit,Parking,Debit Card,False,Parking
TXN013908,U005,2021-11-04,2021,11,1669.28,Groceries,debit,More Supermarket,Cash,False,Reliance Fresh
TXN013909,U005,2021-11-04,2021,11,6771.26,Insurance,debit,Health Insurance,Debit Card,True,Life Insurance
TXN013910,U005,2021-11-05,2021,11,10556.99,Investment,debit,PPF,Bank Transfer,True,PPF
TXN013911,U005,2021-11-06,2021,11,12128.55,Travel,debit,MakeMyTrip,Debit Card,False,Uber
TXN013912,U005,2021-11-08,2021,11,4825.38,Dining,debit,Swiggy,Debit Card,False,Cafe
TXN013913,U005,2021-11-08,2021,11,6626.96,Shopping,debit,Local Mall,Debit Card,False,Amazon
TXN013914,U005,2021-11-08,2021,11,1196.27,Transport,debit,Parking,Cash,False,Auto
TXN013915,U005,2021-11-09,2021,11,2523.79,Transport,debit,Petrol,Credit Card,False,Metro Card
TXN013916,U005,2021-11-10,2021,11,2033.33,Education,debit,Books,Debit Card,False,Udemy
TXN013917,U005,2021-11-10,2021,11,4208.54,Shopping,debit,Amazon,UPI,False,Flipkart
TXN013918,U005,2021-11-11,2021,11,2468.72,Groceries,debit,BigBasket,Cash,False,DMart
TXN013919,U005,2021-11-11,2021,11,2252.54,Dining,debit,McDonald's,Cash,False,Cafe
TXN013920,U005,2021-11-11,2021,11,1461.45,Transport,debit,Auto,Debit Card,False,Parking
TXN013921,U005,2021-11-12,2021,11,7241.09,Education,debit,Online Course,Credit Card,False,Udemy
TXN013922,U005,2021-11-12,2021,11,529.6,Transport,debit,Petrol,Debit Card,False,Parking
TXN013923,U005,2021-11-13,2021,11,1612.48,Entertainment,debit,Netflix,Debit Card,False,Gaming
TXN013924,U005,2021-11-13,2021,11,609.48,Transport,debit,Petrol,Cash,False,Parking
TXN013925,U005,2021-11-14,2021,11,1157.0,Transport,debit,Metro Card,UPI,False,Parking
TXN013926,U005,2021-11-15,2021,11,902.83,Dining,debit,McDonald's,Cash,False,McDonald's
TXN013927,U005,2021-11-15,2021,11,1090.59,Transport,debit,Parking,Cash,False,Parking
TXN013928,U005,2021-11-16,2021,11,1921.87,Groceries,debit,Reliance Fresh,Cash,False,BigBasket
TXN013929,U005,2021-11-16,2021,11,1712.21,Dining,debit,Local Restaurant,Cash,False,Swiggy
TXN013930,U005,2021-11-16,2021,11,1230.23,Entertainment,debit,BookMyShow,Debit Card,False,Amazon Prime
TXN013931,U005,2021-11-16,2021,11,5113.0,Shopping,debit,Amazon,Cash,False,Amazon
TXN013932,U005,2021-11-17,2021,11,1322.63,Groceries,debit,BigBasket,Debit Card,False,DMart
TXN013933,U005,2021-11-18,2021,11,4601.18,Shopping,debit,Amazon,Credit Card,False,Local Mall
TXN013934,U005,2021-11-19,2021,11,1299.07,Dining,debit,Local Restaurant,Credit Card,False,Swiggy
TXN013935,U005,2021-11-19,2021,11,4803.2,Shopping,debit,Nike Store,UPI,False,Myntra
TXN013936,U005,2021-11-20,2021,11,3318.36,Entertainment,debit,Netflix,Debit Card,False,Netflix
TXN013937,U005,2021-11-20,2021,11,2100.34,Healthcare,debit,Doctor Consultation,Debit Card,False,Doctor Consultation
TXN013938,U005,2021-11-20,2021,11,482.04,Transport,debit,Metro Card,Cash,False,Metro Card
TXN013939,U005,2021-11-21,2021,11,3103.12,Dining,debit,Local Restaurant,Cash,False,McDonald's
TXN013940,U005,2021-11-21,2021,11,5591.95,Shopping,debit,Flipkart,Credit Card,False,Flipkart
TXN013941,U005,2021-11-22,2021,11,911.46,Groceries,debit,Reliance Fresh,Cash,False,DMart
TXN013942,U005,2021-11-23,2021,11,2753.62,Healthcare,debit,Lab Tests,UPI,False,Pharmacy
TXN013943,U005,2021-11-23,2021,11,2144.49,Shopping,debit,Amazon,Credit Card,False,Local Mall
TXN013944,U005,2021-11-24,2021,11,1113.8,Shopping,debit,Local Mall,Debit Card,False,Amazon
TXN013945,U005,2021-11-24,2021,11,1621.83,Transport,debit,Petrol,UPI,False,Petrol
TXN013946,U005,2021-11-25,2021,11,1947.03,Entertainment,debit,Spotify,UPI,False,BookMyShow
TXN013947,U005,2021-11-25,2021,11,1445.76,Transport,debit,Parking,UPI,False,Parking
TXN013948,U005,2021-11-26,2021,11,3226.63,Dining,debit,Zomato,Cash,False,Local Restaurant
TXN013949,U005,2021-11-26,2021,11,7555.27,Shopping,debit,Amazon,Credit Card,False,Local Mall
TXN013950,U005,2021-11-27,2021,11,1622.55,Groceries,debit,BigBasket,Cash,False,DMart
TXN013951,U005,2021-11-27,2021,11,5831.35,Dining,debit,Local Restaurant,UPI,False,Local Restaurant
TXN013952,U005,2021-11-27,2021,11,10238.84,Shopping,debit,Amazon,Credit Card,False,Amazon
TXN013953,U005,2021-11-27,2021,11,1246.74,Transport,debit,Petrol,Credit Card,False,Petrol
TXN013954,U005,2021-11-28,2021,11,2667.83,Groceries,debit,More Supermarket,Credit Card,False,More Supermarket
TXN013955,U005,2021-11-30,2021,11,2220.74,Utilities,debit,Internet Bill,Debit Card,True,Mobile Recharge
TXN013956,U005,2021-11-30,2021,11,1719.22,Transport,debit,Parking,Credit Card,False,Auto
TXN013957,U005,2021-12-01,2021,12,85000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN013958,U005,2021-12-01,2021,12,5113.34,Shopping,debit,Amazon,Debit Card,False,Amazon
TXN013959,U005,2021-12-03,2021,12,1649.5,Groceries,debit,BigBasket,Credit Card,False,Local Kirana
TXN013960,U005,2021-12-04,2021,12,438.39,Dining,debit,Domino's,Debit Card,False,Zomato
TXN013961,U005,2021-12-04,2021,12,3890.49,Healthcare,debit,Doctor Consultation,Debit Card,False,Pharmacy
TXN013962,U005,2021-12-05,2021,12,1104.13,Dining,debit,McDonald's,Cash,False,Zomato
TXN013963,U005,2021-12-05,2021,12,14286.81,Investment,debit,PPF,Bank Transfer,True,PPF
TXN013964,U005,2021-12-06,2021,12,2765.61,Groceries,debit,BigBasket,Debit Card,False,BigBasket
TXN013965,U005,2021-12-06,2021,12,1840.9,Dining,debit,Cafe,UPI,False,Zomato
